tavg,tmin,tmax,prcp,pres,city,year,month,tavg_norm,tmin_norm,tmax_norm,prcp_norm,pres_norm,fuzzy_prcp_label,prcp_label_from_function
27.8,24.2,33.4,130.6,1010.4,2,2023,1,0.736842105263158,0.5999999999999994,0.82258064516129,0.0880494110887675,0.6037735849056527,Low,Low
27.2,24.0,32.9,227.6,1010.1,2,2023,1,0.5789473684210523,0.5428571428571425,0.7419354838709675,0.1577133007756391,0.5471698113207552,Low,Low
27.1,23.6,32.5,113.0,1010.5,2,2023,1,0.5526315789473687,0.4285714285714285,0.6774193548387096,0.075409365124964,0.622641509433959,Low,Low
27.0,23.8,32.7,157.5,1010.8,2,2023,1,0.5263157894736841,0.4857142857142855,0.7096774193548392,0.1073685722493536,0.6792452830188566,Low,Low
27.0,24.0,32.3,171.0,1009.6,2,2023,1,0.5263157894736841,0.5428571428571425,0.6451612903225802,0.1170640620511347,0.4528301886792449,Low,Low
26.8,23.8,32.1,276.5,1010.9,2,2023,1,0.4736842105263159,0.4857142857142855,0.6129032258064518,0.1928325193909796,0.6981132075471629,Low,Medium
26.9,24.0,32.1,280.8,1009.8,2,2023,1,0.4999999999999995,0.5428571428571425,0.6129032258064518,0.1959207124389543,0.4905660377358361,Medium,Medium
26.7,23.8,31.9,284.1,1010.4,2,2023,1,0.4473684210526313,0.4857142857142855,0.5806451612903223,0.1982907210571675,0.6037735849056527,Low,Medium
26.5,24.0,31.1,282.9,1011.3,2,2024,1,0.3947368421052631,0.5428571428571425,0.4516129032258066,0.1974288997414535,0.7735849056603669,Low,Medium
27.0,24.3,31.7,168.9,1012.1,2,2024,1,0.5263157894736841,0.6285714285714283,0.5483870967741934,0.1155558747486354,0.924528301886796,Low,Low
27.0,24.4,31.8,221.7,1011.0,2,2024,1,0.5263157894736841,0.6571428571428564,0.5645161290322581,0.1534760126400459,0.7169811320754693,Low,Low
27.7,24.5,32.8,233.7,1009.1,2,2024,1,0.7105263157894733,0.6857142857142853,0.7258064516129027,0.1620942257971847,0.3584905660377346,Low,Low
27.6,24.6,32.3,290.8,1008.8,2,2024,1,0.6842105263157897,0.7142857142857143,0.6451612903225802,0.2031025567365699,0.3018867924528156,Low,Medium
26.9,24.1,32.0,342.8,1009.5,2,2024,1,0.4999999999999995,0.5714285714285714,0.596774193548387,0.2404481470841712,0.4339622641509385,Medium,Medium
27.6,24.1,32.9,105.3,1008.7,2,2024,1,0.6842105263157897,0.5714285714285714,0.7419354838709675,0.0698793450158,0.2830188679245307,Low,Low
26.4,23.5,31.5,263.9,1009.7,2,2024,1,0.3684210526315785,0.3999999999999996,0.5161290322580645,0.1837833955759839,0.4716981132075512,Medium,Medium
27.6,24.0,32.6,263.9,1009.7,2,2024,1,0.6842105263157897,0.5428571428571425,0.6935483870967744,0.1837833955759839,0.4716981132075512,Medium,Medium
26.9,23.8,32.0,149.5,1009.4,2,2024,1,0.4999999999999995,0.4857142857142855,0.596774193548387,0.1016230968112611,0.4150943396226322,Low,Low
26.6,23.9,31.6,282.3,1008.5,2,2024,1,0.4210526315789477,0.5142857142857135,0.5322580645161292,0.1969979890835966,0.245283018867918,Medium,Medium
27.0,23.9,31.9,263.9,1009.7,2,2024,1,0.5263157894736841,0.5142857142857135,0.5806451612903223,0.1837833955759839,0.4716981132075512,Medium,Medium
